track_id,dataset,caption_raw,caption_masked,metadata,n_aspects_stripped
mtat_53505,mtat,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,0
mtat_53506,mtat,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,0
mtat_53507,mtat,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,0
mtat_53509,mtat,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,0
mtat_53510,mtat,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,Aria and Chorale - Alles was von Gott geboren. J.S. Bach - Favorite Cantatas. American Bach Soloists,0
mtat_53516,mtat,Ay Mori Milke. Nectar. Kitka,Ay Mori Milke. Nectar. Kitka,Ay Mori Milke. Nectar. Kitka,0
mtat_53518,mtat,Ay Mori Milke. Nectar. Kitka,Ay Mori Milke. Nectar. Kitka,Ay Mori Milke. Nectar. Kitka,0
mtat_53519,mtat,Ay Mori Milke. Nectar. Kitka,Ay Mori Milke. Nectar. Kitka,Ay Mori Milke. Nectar. Kitka,0
mtat_53525,mtat,Baby Don't Say That. Cypress Grove Blues. Jag,Baby Don't Say That. Cypress Grove Blues. Jag,Baby Don't Say That. Cypress Grove Blues. Jag,0
mtat_53526,mtat,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,0
mtat_53527,mtat,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,0
mtat_53529,mtat,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,0
mtat_53531,mtat,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,0
mtat_53532,mtat,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,Below The Surface. Picassos Dream. Grayson Wray,0
mtat_53533,mtat,Besse bell. Jane Pickeringes Lute Book. Jacob Heringman,Besse bell. Jane Pickeringes Lute Book. Jacob Heringman,Besse bell. Jane Pickeringes Lute Book. Jacob Heringman,0
mtat_53534,mtat,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,0
mtat_53536,mtat,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,0
mtat_53538,mtat,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,0
mtat_53540,mtat,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,0
mtat_53541,mtat,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,Bjorndansen e. Olof Tillman. Trad. Barry Phillips,0
mtat_53544,mtat,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,0
mtat_53549,mtat,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,0
mtat_53550,mtat,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,0
mtat_53551,mtat,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,Boddecker Sonata Sopra La Monica. Stolen Jewels. Ensemble Vermillian,0
mtat_53555,mtat,Brid by a strem. Lenten is come. Briddes Roune,Brid by a strem. Lenten is come. Briddes Roune,Brid by a strem. Lenten is come. Briddes Roune,0
mtat_53557,mtat,Brid by a strem. Lenten is come. Briddes Roune,Brid by a strem. Lenten is come. Briddes Roune,Brid by a strem. Lenten is come. Briddes Roune,0
mtat_53558,mtat,Brid by a strem. Lenten is come. Briddes Roune,Brid by a strem. Lenten is come. Briddes Roune,Brid by a strem. Lenten is come. Briddes Roune,0
mtat_53560,mtat,Burning down the world. Jacksploitation. Jackalopes,Burning down the world. Jacksploitation. Jackalopes,Burning down the world. Jacksploitation. Jackalopes,0
mtat_53563,mtat,Burning down the world. Jacksploitation. Jackalopes,Burning down the world. Jacksploitation. Jackalopes,Burning down the world. Jacksploitation. Jackalopes,0
mtat_53564,mtat,Burning down the world. Jacksploitation. Jackalopes,Burning down the world. Jacksploitation. Jackalopes,Burning down the world. Jacksploitation. Jackalopes,0
mtat_53566,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53567,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53569,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53570,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53572,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53575,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53576,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53578,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53580,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53583,mtat,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,Cantata Il Delirio Amoroso - Aria (Handel). A Baroque Mosaic. The Sarasa Ensemble,0
mtat_53585,mtat,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,0
mtat_53586,mtat,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,0
mtat_53589,mtat,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,0
mtat_53591,mtat,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,Chris Juergenson_ Prospects. New Age and Jazz. Magnatune Compilation,0
mtat_53621,mtat,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,0
mtat_53622,mtat,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,0
mtat_53623,mtat,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,Courante. Le Tresor dOrphee by Antoine Francisque. James Edwards,0
mtat_53624,mtat,Deep Schist. Music of Waters. Shira Kammen,Deep Schist. Music of Waters. Shira Kammen,Deep Schist. Music of Waters. Shira Kammen,0
mtat_53626,mtat,Deep Schist. Music of Waters. Shira Kammen,Deep Schist. Music of Waters. Shira Kammen,Deep Schist. Music of Waters. Shira Kammen,0
mtat_53630,mtat,Done Me Wrong. Four Strings. Jag,Done Me Wrong. Four Strings. Jag,Done Me Wrong. Four Strings. Jag,0
mtat_53631,mtat,Done Me Wrong. Four Strings. Jag,Done Me Wrong. Four Strings. Jag,Done Me Wrong. Four Strings. Jag,0
mtat_53632,mtat,Done Me Wrong. Four Strings. Jag,Done Me Wrong. Four Strings. Jag,Done Me Wrong. Four Strings. Jag,0
mtat_53650,mtat,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,0
mtat_53652,mtat,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,0
mtat_53657,mtat,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,Emma's Mini - Take Me to Your Soul. Red Hat Summit Compilation. Magnatune,0
mtat_53659,mtat,Exurge quare obdormis Domine. Alonso Mudarra songs and solos. Jacob Heringman and Catherine King,Exurge quare obdormis Domine. Alonso Mudarra songs and solos. Jacob Heringman and Catherine King,Exurge quare obdormis Domine. Alonso Mudarra songs and solos. Jacob Heringman and Catherine King,0
mtat_53675,mtat,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,0
mtat_53676,mtat,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,0
mtat_53679,mtat,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,Fifth Suite - La Leon (Forqueray). Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5. Maryse Carlin,0
mtat_53692,mtat,Gagliarda X capricciosa. Alessandro Piccinini. Paul Beier,Gagliarda X capricciosa. Alessandro Piccinini. Paul Beier,Gagliarda X capricciosa. Alessandro Piccinini. Paul Beier,0
mtat_53697,mtat,Giga. Murcia - Danza y Diferencias. Richard Savino,Giga. Murcia - Danza y Diferencias. Richard Savino,Giga. Murcia - Danza y Diferencias. Richard Savino,0
mtat_53701,mtat,Girl's Night Out. Wild Wood. Kammen & Swan,Girl's Night Out. Wild Wood. Kammen & Swan,Girl's Night Out. Wild Wood. Kammen & Swan,0
mtat_53703,mtat,Girl's Night Out. Wild Wood. Kammen & Swan,Girl's Night Out. Wild Wood. Kammen & Swan,Girl's Night Out. Wild Wood. Kammen & Swan,0
mtat_53706,mtat,Girl's Night Out. Wild Wood. Kammen & Swan,Girl's Night Out. Wild Wood. Kammen & Swan,Girl's Night Out. Wild Wood. Kammen & Swan,0
mtat_53708,mtat,Going to the circus. Guinevere. Jeff Wahl,Going to the circus. Guinevere. Jeff Wahl,Going to the circus. Guinevere. Jeff Wahl,0
mtat_53709,mtat,Going to the circus. Guinevere. Jeff Wahl,Going to the circus. Guinevere. Jeff Wahl,Going to the circus. Guinevere. Jeff Wahl,0
mtat_53711,mtat,Going to the circus. Guinevere. Jeff Wahl,Going to the circus. Guinevere. Jeff Wahl,Going to the circus. Guinevere. Jeff Wahl,0
mtat_53713,mtat,Gott der wohn uns bei - Chorale. J.S. Bach Works For Harpsichord. Janine Johnson,Gott der wohn uns bei - Chorale. J.S. Bach Works For Harpsichord. Janine Johnson,Gott der wohn uns bei - Chorale. J.S. Bach Works For Harpsichord. Janine Johnson,0
mtat_53727,mtat,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,0
mtat_53729,mtat,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,0
mtat_53730,mtat,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,Ick seg adieu (Phalese). Art of the Lute in Renaissance France. Edward Martin,0
mtat_53731,mtat,It Can Save You (Dark Mile). Finality. Justin Bianco,It Can Save You (Dark Mile). Finality. Justin Bianco,It Can Save You (Dark Mile). Finality. Justin Bianco,0
mtat_53732,mtat,It Can Save You (Dark Mile). Finality. Justin Bianco,It Can Save You (Dark Mile). Finality. Justin Bianco,It Can Save You (Dark Mile). Finality. Justin Bianco,0
mtat_53745,mtat,John Barleycorn. The Almanac. Shira Kammen,John Barleycorn. The Almanac. Shira Kammen,John Barleycorn. The Almanac. Shira Kammen,0
mtat_53748,mtat,John Barleycorn. The Almanac. Shira Kammen,John Barleycorn. The Almanac. Shira Kammen,John Barleycorn. The Almanac. Shira Kammen,0
mtat_53749,mtat,Kinah (anon). Virtues and Vices. Edward Martin and William Bastian,Kinah (anon). Virtues and Vices. Edward Martin and William Bastian,Kinah (anon). Virtues and Vices. Edward Martin and William Bastian,0
mtat_53757,mtat,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,0
mtat_53758,mtat,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,0
mtat_53760,mtat,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,0
mtat_53762,mtat,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,Lady Carey's dump (Anon). The Lost Art of Wooing. Jeni Melia,0
mtat_53764,mtat,Little Dickens. Octopants. Glen Bledsoe,Little Dickens. Octopants. Glen Bledsoe,Little Dickens. Octopants. Glen Bledsoe,0
mtat_53774,mtat,Magnification to the St. Fathers of Pecherskaya Lavra. Hymns of the All-Night Vigil. Kiev Seminary Choir,Magnification to the St. Fathers of Pecherskaya Lavra. Hymns of the All-Night Vigil. Kiev Seminary Choir,Magnification to the St. Fathers of Pecherskaya Lavra. Hymns of the All-Night Vigil. Kiev Seminary Choir,0
mtat_53776,mtat,Magnification to the St. Fathers of Pecherskaya Lavra. Hymns of the All-Night Vigil. Kiev Seminary Choir,Magnification to the St. Fathers of Pecherskaya Lavra. Hymns of the All-Night Vigil. Kiev Seminary Choir,Magnification to the St. Fathers of Pecherskaya Lavra. Hymns of the All-Night Vigil. Kiev Seminary Choir,0
mtat_53777,mtat,Martin said to his man (Anon). English Renaissance Music. La Primavera,Martin said to his man (Anon). English Renaissance Music. La Primavera,Martin said to his man (Anon). English Renaissance Music. La Primavera,0
mtat_53779,mtat,Martin said to his man (Anon). English Renaissance Music. La Primavera,Martin said to his man (Anon). English Renaissance Music. La Primavera,Martin said to his man (Anon). English Renaissance Music. La Primavera,0
mtat_53790,mtat,Monk's Choir of Kiev-Pechersk Lavra_ O Gladsome Radiance. Classical. Magnatune,Monk's Choir of Kiev-Pechersk Lavra_ O Gladsome Radiance. Classical. Magnatune,Monk's Choir of Kiev-Pechersk Lavra_ O Gladsome Radiance. Classical. Magnatune,0
mtat_53792,mtat,Monk's Choir of Kiev-Pechersk Lavra_ O Gladsome Radiance. Classical. Magnatune,Monk's Choir of Kiev-Pechersk Lavra_ O Gladsome Radiance. Classical. Magnatune,Monk's Choir of Kiev-Pechersk Lavra_ O Gladsome Radiance. Classical. Magnatune,0
mtat_53794,mtat,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,0
mtat_53797,mtat,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,0
mtat_53798,mtat,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,Mudarra _ Glosa sobre un Kyrie postrero. Josquin des Prez Lute Settings. Jacob Heringman,0
mtat_53799,mtat,Nichts ohn' Ursach'. Ludwig Senfl. Farallon Recorder Quartet,Nichts ohn' Ursach'. Ludwig Senfl. Farallon Recorder Quartet,Nichts ohn' Ursach'. Ludwig Senfl. Farallon Recorder Quartet,0
